Date,High,Low,Open,Close,Volume,Adj Close
2015-03-06,18979.640625,18808.30078125,18814.849609375,18971.0,147100.0,18971.0
2015-03-09,18878.150390625,18733.869140625,18872.9609375,18790.55078125,118000.0,18790.55078125
2015-03-10,18924.380859375,18577.060546875,18891.009765625,18665.109375,148300.0,18665.109375
2015-03-11,18836.9296875,18583.51953125,18604.869140625,18723.51953125,130000.0,18723.51953125
2015-03-12,19008.130859375,18774.419921875,18787.099609375,18991.109375,149700.0,18991.109375
2015-03-13,19335.80078125,19042.25,19119.580078125,19254.25,227800.0,19254.25
2015-03-16,19349.19921875,19226.7109375,19245.380859375,19246.060546875,129000.0,19246.060546875
2015-03-17,19479.890625,19373.390625,19425.890625,19437.0,131800.0,19437.0
2015-03-18,19555.720703125,19389.240234375,19407.759765625,19544.48046875,134400.0,19544.48046875
2015-03-19,19557.169921875,19312.69921875,19514.640625,19476.560546875,151100.0,19476.560546875
2015-03-20,19565.439453125,19416.630859375,19479.7109375,19560.220703125,137500.0,19560.220703125
2015-03-23,19778.599609375,19584.73046875,19607.98046875,19754.359375,124400.0,19754.359375
2015-03-24,19770.640625,19646.349609375,19718.990234375,19713.44921875,141900.0,19713.44921875
2015-03-25,19775.44921875,19542.220703125,19745.75,19746.19921875,145000.0,19746.19921875
2015-03-26,19623.109375,19397.009765625,19605.599609375,19471.119140625,154800.0,19471.119140625
2015-03-27,19590.029296875,19099.869140625,19374.720703125,19285.630859375,178300.0,19285.630859375
2015-03-30,19474.0703125,19227.2890625,19295.2109375,19411.400390625,136300.0,19411.400390625
2015-03-31,19607.25,19206.990234375,19592.4296875,19206.990234375,151600.0,19206.990234375
2015-04-01,19195.23046875,18927.94921875,19129.75,19034.83984375,160400.0,19034.83984375
2015-04-02,19433.890625,19115.140625,19141.9296875,19312.7890625,147100.0,19312.7890625
2015-04-03,19435.080078125,19289.0390625,19289.0390625,19435.080078125,104700.0,19435.080078125
2015-04-06,19424.08984375,19241.2890625,19295.029296875,19397.98046875,96600.0,19397.98046875
2015-04-07,19667.48046875,19501.310546875,19539.029296875,19640.5390625,137000.0,19640.5390625
2015-04-08,19845.529296875,19693.630859375,19729.69921875,19789.810546875,140700.0,19789.810546875
2015-04-09,19957.3203125,19822.490234375,19851.119140625,19937.720703125,120000.0,19937.720703125
2015-04-10,20006.0,19845.310546875,19989.55078125,19907.630859375,136200.0,19907.630859375
2015-04-13,19975.66015625,19825.689453125,19967.380859375,19905.4609375,107000.0,19905.4609375
2015-04-14,19922.5,19828.650390625,19828.650390625,19908.6796875,111600.0,19908.6796875
2015-04-15,19913.419921875,19823.859375,19838.529296875,19869.759765625,121600.0,19869.759765625
2015-04-16,19894.349609375,19742.119140625,19862.48046875,19885.76953125,174300.0,19885.76953125
2015-04-17,19815.25,19638.369140625,19810.400390625,19652.880859375,188200.0,19652.880859375
2015-04-20,19725.859375,19474.23046875,19501.0,19634.490234375,144100.0,19634.490234375
2015-04-21,19909.08984375,19678.220703125,19731.5703125,19909.08984375,161600.0,19909.08984375
2015-04-22,20144.66015625,19983.0,19999.83984375,20133.900390625,204400.0,20133.900390625
2015-04-23,20252.119140625,20116.189453125,20227.279296875,20187.650390625,200900.0,20187.650390625
2015-04-24,20142.470703125,20013.740234375,20142.470703125,20020.0390625,139700.0,20020.0390625
2015-04-27,20069.240234375,19909.859375,20063.80078125,19983.3203125,123500.0,19983.3203125
2015-04-28,20133.779296875,20031.7109375,20068.650390625,20058.94921875,138700.0,20058.94921875
2015-04-30,19852.66015625,19502.609375,19847.5,19520.009765625,189100.0,19520.009765625
2015-05-01,19549.390625,19399.16015625,19510.849609375,19531.630859375,154100.0,19531.630859375
2015-05-07,19461.080078125,19257.849609375,19356.4609375,19291.990234375,165700.0,19291.990234375
2015-05-08,19458.75,19302.7109375,19315.630859375,19379.189453125,181600.0,19379.189453125
2015-05-11,19679.630859375,19586.810546875,19637.580078125,19620.91015625,214400.0,19620.91015625
2015-05-12,19626.75,19467.650390625,19608.23046875,19624.83984375,203500.0,19624.83984375
2015-05-13,19791.880859375,19494.69921875,19568.759765625,19764.720703125,193600.0,19764.720703125
2015-05-14,19717.80078125,19546.8203125,19661.51953125,19570.240234375,171700.0,19570.240234375
2015-05-15,19750.759765625,19633.75,19693.169921875,19732.919921875,178400.0,19732.919921875
2015-05-18,19890.26953125,19741.220703125,19766.16015625,19890.26953125,206800.0,19890.26953125
2015-05-19,20087.69921875,19946.75,19977.140625,20026.380859375,184100.0,20026.380859375
2015-05-20,20278.890625,20148.509765625,20175.58984375,20196.560546875,176400.0,20196.560546875
2015-05-21,20320.900390625,20175.779296875,20215.4609375,20202.869140625,181800.0,20202.869140625
2015-05-22,20278.310546875,20130.83984375,20208.849609375,20264.41015625,141500.0,20264.41015625
2015-05-25,20417.76953125,20318.5390625,20331.919921875,20413.76953125,139800.0,20413.76953125
2015-05-26,20473.849609375,20378.76953125,20431.26953125,20437.48046875,130800.0,20437.48046875
2015-05-27,20513.220703125,20363.2109375,20380.640625,20472.580078125,184700.0,20472.580078125
2015-05-28,20655.330078125,20473.26953125,20590.279296875,20551.4609375,241500.0,20551.4609375
2015-05-29,20636.41015625,20508.400390625,20510.26953125,20563.150390625,241100.0,20563.150390625
2015-06-01,20595.41015625,20410.26953125,20444.5390625,20569.869140625,173400.0,20569.869140625
2015-06-02,20619.609375,20470.259765625,20604.669921875,20543.189453125,200400.0,20543.189453125
2015-06-03,20506.349609375,20397.73046875,20443.150390625,20473.509765625,163600.0,20473.509765625
2015-06-04,20552.4609375,20438.2109375,20539.939453125,20488.189453125,171700.0,20488.189453125
2015-06-05,20480.25,20363.1796875,20398.759765625,20460.900390625,165800.0,20460.900390625
2015-06-08,20544.939453125,20359.060546875,20537.849609375,20457.189453125,139800.0,20457.189453125
2015-06-09,20332.419921875,20095.48046875,20293.05078125,20096.30078125,160700.0,20096.30078125
2015-06-10,20264.919921875,20016.3203125,20126.359375,20046.359375,183200.0,20046.359375
2015-06-11,20382.970703125,20178.0390625,20183.609375,20382.970703125,150400.0,20382.970703125
2015-06-12,20437.259765625,20331.189453125,20431.779296875,20407.080078125,189900.0,20407.080078125
2015-06-15,20401.48046875,20205.099609375,20205.099609375,20387.7890625,115700.0,20387.7890625
2015-06-16,20368.2109375,20234.16015625,20332.830078125,20257.939453125,133000.0,20257.939453125
2015-06-17,20323.080078125,20126.5703125,20306.099609375,20219.26953125,124200.0,20219.26953125
2015-06-18,20200.509765625,19990.55078125,20193.58984375,19990.8203125,134500.0,19990.8203125
2015-06-19,20194.44921875,20075.91015625,20152.41015625,20174.240234375,160900.0,20174.240234375
2015-06-22,20433.30078125,20174.140625,20174.140625,20428.189453125,140500.0,20428.189453125
2015-06-23,20809.419921875,20531.130859375,20547.740234375,20809.419921875,183300.0,20809.419921875
2015-06-24,20952.7109375,20838.220703125,20889.3203125,20868.029296875,166700.0,20868.029296875
2015-06-25,20866.580078125,20758.599609375,20777.689453125,20771.400390625,128300.0,20771.400390625
2015-06-26,20785.759765625,20650.0,20758.4296875,20706.150390625,140100.0,20706.150390625
2015-06-29,20361.599609375,20093.16015625,20305.970703125,20109.94921875,165300.0,20109.94921875
2015-06-30,20243.1796875,20118.259765625,20174.609375,20235.73046875,168100.0,20235.73046875
2015-07-01,20346.740234375,20225.26953125,20291.05078125,20329.3203125,123600.0,20329.3203125
2015-07-02,20601.73046875,20479.849609375,20565.939453125,20522.5,137800.0,20522.5
2015-07-03,20557.509765625,20431.25,20476.689453125,20539.7890625,145800.0,20539.7890625
2015-07-06,20310.720703125,20012.23046875,20200.150390625,20112.119140625,163700.0,20112.119140625
2015-07-07,20428.0,20337.1796875,20354.23046875,20376.58984375,139300.0,20376.58984375
2015-07-08,20310.890625,19737.640625,20282.490234375,19737.640625,207600.0,19737.640625
2015-07-09,19855.5,19115.19921875,19422.779296875,19855.5,252900.0,19855.5
2015-07-10,19978.240234375,19720.150390625,19829.9296875,19779.830078125,193000.0,19779.830078125
2015-07-13,20120.150390625,19911.390625,19929.919921875,20089.76953125,139000.0,20089.76953125
2015-07-14,20435.529296875,20322.19921875,20355.330078125,20385.330078125,161800.0,20385.330078125
2015-07-15,20496.599609375,20401.08984375,20478.849609375,20463.330078125,127100.0,20463.330078125
2015-07-16,20612.5,20522.25,20588.98046875,20600.119140625,136800.0,20600.119140625
2015-07-17,20658.94921875,20611.220703125,20646.630859375,20650.919921875,118100.0,20650.919921875
2015-07-21,20850.0,20710.33984375,20763.310546875,20841.970703125,134500.0,20841.970703125
2015-07-22,20677.83984375,20576.189453125,20657.80078125,20593.669921875,145400.0,20593.669921875
2015-07-23,20708.23046875,20648.759765625,20693.5703125,20683.94921875,119100.0,20683.94921875
2015-07-24,20631.5390625,20527.779296875,20603.630859375,20544.529296875,110700.0,20544.529296875
2015-07-27,20486.9296875,20278.73046875,20374.05078125,20350.099609375,122600.0,20350.099609375
2015-07-28,20423.580078125,20070.619140625,20188.5703125,20328.890625,149800.0,20328.890625
2015-07-29,20425.689453125,20205.2109375,20425.689453125,20302.91015625,132800.0,20302.91015625
2015-07-30,20583.5703125,20443.890625,20450.609375,20522.830078125,181400.0,20522.830078125
2015-07-31,20585.240234375,20466.80078125,20506.55078125,20585.240234375,175400.0,20585.240234375
2015-08-03,20562.19921875,20396.5,20540.2109375,20548.109375,173600.0,20548.109375
2015-08-04,20552.0390625,20448.490234375,20462.1796875,20520.359375,166700.0,20520.359375
2015-08-05,20715.48046875,20469.869140625,20490.150390625,20614.060546875,173500.0,20614.060546875
2015-08-06,20817.48046875,20664.439453125,20768.76953125,20664.439453125,167000.0,20664.439453125
2015-08-07,20754.0,20567.509765625,20601.5703125,20724.560546875,147000.0,20724.560546875
2015-08-10,20820.859375,20617.05078125,20618.310546875,20808.689453125,138700.0,20808.689453125
2015-08-11,20946.9296875,20582.009765625,20920.599609375,20720.75,159200.0,20720.75
2015-08-12,20703.19921875,20303.01953125,20632.6796875,20392.76953125,170300.0,20392.76953125
2015-08-13,20633.91015625,20306.98046875,20392.5390625,20595.55078125,167400.0,20595.55078125
2015-08-14,20605.4609375,20484.669921875,20518.359375,20519.44921875,139400.0,20519.44921875
2015-08-17,20668.869140625,20541.0,20600.16015625,20620.259765625,106600.0,20620.259765625
2015-08-18,20663.1796875,20545.25,20640.58984375,20554.470703125,113100.0,20554.470703125
2015-08-19,20521.970703125,20218.029296875,20467.490234375,20222.630859375,141100.0,20222.630859375
2015-08-20,20246.470703125,20033.2890625,20194.259765625,20033.51953125,147900.0,20033.51953125
2015-08-21,19737.5390625,19435.830078125,19711.33984375,19435.830078125,189900.0,19435.830078125
2015-08-24,19154.650390625,18498.80078125,19075.05078125,18540.6796875,274400.0,18540.6796875
2015-08-25,18835.349609375,17747.5,18171.66015625,17806.69921875,335600.0,17806.69921875
2015-08-26,18442.83984375,17714.30078125,17894.2890625,18376.830078125,246800.0,18376.830078125
2015-08-27,18810.05078125,18486.4609375,18680.470703125,18574.439453125,192100.0,18574.439453125
2015-08-28,19192.8203125,18901.08984375,18908.73046875,19136.3203125,205200.0,19136.3203125
2015-08-31,19019.609375,18749.76953125,19006.98046875,18890.48046875,167600.0,18890.48046875
2015-09-01,18777.470703125,18165.689453125,18763.720703125,18165.689453125,176800.0,18165.689453125
2015-09-02,18467.439453125,17857.30078125,17861.810546875,18095.400390625,197900.0,18095.400390625
2015-09-03,18481.5703125,18176.75,18359.529296875,18182.390625,143000.0,18182.390625
2015-09-04,18312.130859375,17608.169921875,18312.130859375,17792.16015625,171100.0,17792.16015625
2015-09-07,18013.640625,17478.720703125,17674.8203125,17860.470703125,164600.0,17860.470703125
2015-09-08,17962.560546875,17415.609375,17941.91015625,17427.080078125,154900.0,17427.080078125
2015-09-09,18770.509765625,17756.759765625,17758.130859375,18770.509765625,201700.0,18770.509765625
2015-09-10,18420.560546875,17956.150390625,18418.640625,18299.619140625,172700.0,18299.619140625
2015-09-11,18362.990234375,18124.349609375,18155.7109375,18264.220703125,201500.0,18264.220703125
2015-09-14,18344.0703125,17925.08984375,18341.009765625,17965.69921875,126500.0,17965.69921875
2015-09-15,18329.5703125,17995.98046875,18082.720703125,18026.48046875,146400.0,18026.48046875
2015-09-16,18291.970703125,18094.990234375,18238.150390625,18171.599609375,126000.0,18171.599609375
2015-09-17,18468.19921875,18289.630859375,18361.990234375,18432.26953125,130900.0,18432.26953125
2015-09-18,18295.900390625,18069.5,18275.48046875,18070.2109375,172000.0,18070.2109375
2015-09-24,17865.83984375,17571.830078125,17803.41015625,17571.830078125,167900.0,17571.830078125
2015-09-25,17880.509765625,17483.689453125,17618.30078125,17880.509765625,184800.0,17880.509765625
2015-09-28,17886.490234375,17562.599609375,17811.119140625,17645.109375,130800.0,17645.109375
2015-09-29,17366.94921875,16901.490234375,17359.380859375,16930.83984375,206300.0,16930.83984375
2015-09-30,17460.970703125,17179.400390625,17193.83984375,17388.150390625,156500.0,17388.150390625
2015-10-01,17831.580078125,17389.5703125,17479.970703125,17722.419921875,161200.0,17722.419921875
2015-10-02,17775.76953125,17537.849609375,17564.390625,17725.130859375,125300.0,17725.130859375
2015-10-05,18079.4609375,17869.740234375,17921.0,18005.490234375,120900.0,18005.490234375
2015-10-06,18372.720703125,18094.849609375,18302.41015625,18186.099609375,147600.0,18186.099609375
2015-10-07,18379.23046875,18043.080078125,18168.19921875,18322.98046875,160800.0,18322.98046875
2015-10-08,18400.689453125,18121.6796875,18310.619140625,18141.169921875,158300.0,18141.169921875
2015-10-09,18438.669921875,18184.9609375,18281.509765625,18438.669921875,185000.0,18438.669921875
2015-10-13,18359.7109375,18223.80078125,18335.150390625,18234.740234375,144300.0,18234.740234375
2015-10-14,18126.390625,17831.529296875,18106.66015625,17891.0,145000.0,17891.0
2015-10-15,18170.669921875,17758.119140625,17804.91015625,18096.900390625,131700.0,18096.900390625
2015-10-16,18397.51953125,18238.779296875,18300.830078125,18291.80078125,129600.0,18291.80078125
2015-10-19,18314.08984375,18078.4296875,18282.779296875,18131.23046875,121300.0,18131.23046875
2015-10-20,18253.130859375,18147.98046875,18245.5390625,18207.150390625,118800.0,18207.150390625
2015-10-21,18605.41015625,18167.640625,18167.640625,18554.279296875,142900.0,18554.279296875
2015-10-22,18579.140625,18376.009765625,18443.689453125,18435.869140625,123900.0,18435.869140625
2015-10-23,18915.640625,18746.609375,18762.650390625,18825.30078125,147500.0,18825.30078125
2015-10-26,19088.759765625,18937.44921875,19036.130859375,18947.119140625,121800.0,18947.119140625
2015-10-27,18964.990234375,18760.7890625,18961.16015625,18777.0390625,123300.0,18777.0390625
2015-10-28,18925.509765625,18815.119140625,18826.939453125,18903.01953125,110200.0,18903.01953125
2015-10-29,19080.890625,18809.48046875,19046.16015625,18935.7109375,178200.0,18935.7109375
2015-10-30,19202.33984375,18784.689453125,18924.310546875,19083.099609375,182000.0,19083.099609375
2015-11-02,18861.109375,18641.220703125,18827.109375,18683.240234375,148300.0,18683.240234375
2015-11-04,19151.890625,18926.91015625,18941.3203125,18926.91015625,157000.0,18926.91015625
2015-11-05,19167.08984375,18995.9609375,19029.439453125,19116.41015625,145900.0,19116.41015625
2015-11-06,19294.150390625,19164.859375,19194.33984375,19265.599609375,121300.0,19265.599609375
2015-11-09,19684.41015625,19389.740234375,19411.509765625,19642.740234375,168800.0,19642.740234375
2015-11-10,19674.05078125,19457.05078125,19457.05078125,19671.259765625,131200.0,19671.259765625
2015-11-11,19724.119140625,19602.009765625,19602.009765625,19691.390625,131300.0,19691.390625
2015-11-12,19725.830078125,19597.990234375,19644.650390625,19697.76953125,123500.0,19697.76953125
2015-11-13,19601.490234375,19388.91015625,19495.259765625,19596.91015625,139100.0,19596.91015625
2015-11-16,19451.08984375,19252.0390625,19263.9609375,19393.689453125,111500.0,19393.689453125
2015-11-17,19726.009765625,19628.83984375,19641.669921875,19630.630859375,145400.0,19630.630859375
2015-11-18,19840.0,19643.970703125,19771.859375,19649.1796875,126700.0,19649.1796875
2015-11-19,19959.060546875,19761.560546875,19851.240234375,19859.810546875,139600.0,19859.810546875
2015-11-20,19879.810546875,19715.740234375,19800.19921875,19879.810546875,109700.0,19879.810546875
2015-11-24,19954.0,19834.759765625,19875.990234375,19924.890625,133900.0,19924.890625
2015-11-25,19871.75,19786.529296875,19856.83984375,19847.580078125,133200.0,19847.580078125
2015-11-26,19992.439453125,19926.099609375,19929.970703125,19944.41015625,117300.0,19944.41015625
2015-11-27,19994.05078125,19831.25,19994.05078125,19883.939453125,114600.0,19883.939453125
2015-11-30,19867.94921875,19707.669921875,19857.380859375,19747.470703125,161200.0,19747.470703125
2015-12-01,20012.400390625,19797.55078125,19799.080078125,20012.400390625,133100.0,20012.400390625
2015-12-02,20002.119140625,19926.220703125,19957.5,19938.130859375,115900.0,19938.130859375
2015-12-03,19967.880859375,19862.740234375,19894.630859375,19939.900390625,116200.0,19939.900390625
2015-12-04,19660.900390625,19444.5390625,19616.51953125,19504.48046875,134100.0,19504.48046875
2015-12-07,19811.509765625,19677.2109375,19710.390625,19698.150390625,103300.0,19698.150390625
2015-12-08,19764.2109375,19475.279296875,19689.869140625,19492.599609375,124100.0,19492.599609375
2015-12-09,19475.400390625,19260.119140625,19391.5,19301.0703125,130300.0,19301.0703125
2015-12-10,19125.060546875,19025.779296875,19070.01953125,19046.55078125,116100.0,19046.55078125
2015-12-11,19282.2109375,19020.75,19020.75,19230.48046875,165800.0,19230.48046875
2015-12-14,18911.779296875,18611.08984375,18887.08984375,18883.419921875,134300.0,18883.419921875
2015-12-15,18897.869140625,18562.509765625,18869.0390625,18565.900390625,137800.0,18565.900390625
2015-12-16,19054.890625,18859.109375,18868.19921875,19049.91015625,143900.0,19049.91015625
2015-12-17,19507.169921875,19325.150390625,19364.5703125,19353.560546875,152700.0,19353.560546875
2015-12-18,19869.080078125,18982.25,19320.4609375,18986.80078125,199200.0,18986.80078125
2015-12-21,18979.830078125,18651.130859375,18845.5,18916.01953125,154800.0,18916.01953125
2015-12-22,18943.4609375,18824.650390625,18927.859375,18886.69921875,135700.0,18886.69921875
2015-12-24,19071.41015625,18780.939453125,19071.41015625,18789.689453125,129500.0,18789.689453125
2015-12-25,18870.69921875,18744.439453125,18823.91015625,18769.060546875,122600.0,18769.060546875
2015-12-28,18922.900390625,18764.5390625,18838.91015625,18873.349609375,102300.0,18873.349609375
2015-12-29,18991.009765625,18783.359375,18843.390625,18982.23046875,96900.0,18982.23046875
2015-12-30,19113.1796875,19017.26953125,19070.830078125,19033.7109375,100500.0,19033.7109375
2016-01-04,18951.119140625,18394.4296875,18818.580078125,18450.98046875,140200.0,18450.98046875
2016-01-05,18547.380859375,18327.51953125,18398.759765625,18374.0,132300.0,18374.0
2016-01-06,18469.380859375,18064.30078125,18410.5703125,18191.3203125,142200.0,18191.3203125
2016-01-07,18172.0390625,17767.33984375,18139.76953125,17767.33984375,168000.0,17767.33984375
2016-01-08,17975.310546875,17509.640625,17562.23046875,17697.9609375,184300.0,17697.9609375
2016-01-12,17546.5703125,17184.779296875,17470.9296875,17218.9609375,178400.0,17218.9609375
2016-01-13,17717.75,17414.55078125,17449.119140625,17715.630859375,145900.0,17715.630859375
2016-01-14,17393.830078125,16944.41015625,17384.9296875,17240.94921875,178300.0,17240.94921875
2016-01-15,17597.869140625,17057.599609375,17522.4609375,17147.109375,167800.0,17147.109375
2016-01-18,17037.259765625,16665.05078125,16826.9296875,16955.5703125,157200.0,16955.5703125
2016-01-19,17088.310546875,16812.650390625,16902.2890625,17048.369140625,154200.0,17048.369140625
2016-01-20,17031.3203125,16387.609375,17030.279296875,16416.189453125,177800.0,16416.189453125
2016-01-21,16734.580078125,16017.259765625,16466.859375,16017.259765625,228200.0,16017.259765625
2016-01-22,16993.9609375,16332.4501953125,16336.7197265625,16958.529296875,186800.0,16958.529296875
2016-01-25,17208.240234375,16922.2109375,17145.810546875,17110.91015625,157000.0,17110.91015625
2016-01-26,16839.51953125,16652.259765625,16833.130859375,16708.900390625,147000.0,16708.900390625
2016-01-27,17242.26953125,16947.94921875,16949.189453125,17163.919921875,155000.0,17163.919921875
2016-01-28,17235.439453125,16942.130859375,17059.83984375,17041.44921875,140900.0,17041.44921875
2016-01-29,17638.9296875,16767.08984375,17155.060546875,17518.30078125,294400.0,17518.30078125
2016-02-01,17905.369140625,17666.48046875,17699.599609375,17865.23046875,245000.0,17865.23046875
2016-02-02,17864.69921875,17684.66015625,17716.51953125,17750.6796875,200800.0,17750.6796875
2016-02-03,17515.6796875,17080.5703125,17497.41015625,17191.25,228500.0,17191.25
2016-02-04,17209.560546875,16941.880859375,17071.109375,17044.990234375,238800.0,17044.990234375
2016-02-05,16893.119140625,16627.80078125,16790.529296875,16819.58984375,259900.0,16819.58984375
2016-02-08,17099.009765625,16552.30078125,16620.91015625,17004.30078125,200100.0,17004.30078125
2016-02-09,16668.69921875,16025.9404296875,16666.7890625,16085.4404296875,228200.0,16085.4404296875
2016-02-10,16163.0302734375,15429.990234375,16127.8603515625,15713.3896484375,283500.0,15713.3896484375
2016-02-12,15437.2197265625,14865.76953125,15426.26953125,14952.6103515625,340500.0,14952.6103515625
2016-02-15,16155.099609375,15243.8798828125,15248.3798828125,16022.580078125,232200.0,16022.580078125
2016-02-16,16341.5595703125,15809.580078125,15849.4697265625,16054.4296875,224900.0,16054.4296875
2016-02-17,16214.4599609375,15632.1201171875,16035.349609375,15836.3603515625,204100.0,15836.3603515625
2016-02-18,16337.58984375,16118.7998046875,16138.080078125,16196.7998046875,187800.0,16196.7998046875
2016-02-19,16050.4599609375,15799.349609375,16050.400390625,15967.169921875,161700.0,15967.169921875
2016-02-22,16187.400390625,15816.830078125,15851.3896484375,16111.0498046875,139800.0,16111.0498046875
2016-02-23,16350.3798828125,16001.1904296875,16230.3798828125,16052.0498046875,165200.0,16052.0498046875
2016-02-24,16006.4501953125,15753.76953125,15851.1298828125,15915.7900390625,151600.0,15915.7900390625
2016-02-25,16218.2900390625,15953.9296875,15983.4697265625,16140.33984375,169800.0,16140.33984375
2016-02-26,16472.5,16188.41015625,16311.51953125,16188.41015625,147400.0,16188.41015625
2016-02-29,16464.75,16026.759765625,16313.3095703125,16026.759765625,164300.0,16026.759765625
2016-03-01,16099.419921875,15857.3701171875,16013.0,16085.509765625,152300.0,16085.509765625
2016-03-02,16815.25,16388.919921875,16391.48046875,16746.55078125,175100.0,16746.55078125
2016-03-03,16962.94921875,16691.939453125,16695.779296875,16960.16015625,201400.0,16960.16015625
2016-03-04,17042.919921875,16861.380859375,16927.359375,17014.779296875,183600.0,17014.779296875
2016-03-07,17026.25,16894.580078125,17024.640625,16911.3203125,159500.0,16911.3203125
2016-03-08,16909.7890625,16570.220703125,16889.48046875,16783.150390625,182800.0,16783.150390625
2016-03-09,16706.25,16494.80078125,16625.58984375,16642.19921875,160700.0,16642.19921875
2016-03-10,16887.599609375,16713.130859375,16811.0,16852.349609375,135600.0,16852.349609375
2016-03-11,17015.30078125,16575.75,16610.1796875,16938.869140625,198000.0,16938.869140625
2016-03-14,17291.349609375,17149.2109375,17155.51953125,17233.75,140900.0,17233.75
2016-03-15,17279.30078125,17042.560546875,17219.890625,17117.0703125,144300.0,17117.0703125
2016-03-16,17102.44921875,16950.83984375,16981.359375,16974.44921875,126400.0,16974.44921875
2016-03-17,17253.029296875,16814.83984375,17107.599609375,16936.380859375,152500.0,16936.380859375
2016-03-18,16920.91015625,16613.689453125,16883.75,16724.810546875,155700.0,16724.810546875
2016-03-22,17107.80078125,16851.2109375,16937.310546875,17048.55078125,136200.0,17048.55078125
2016-03-23,17142.080078125,16964.310546875,17066.26953125,17000.98046875,104700.0,17000.98046875
2016-03-24,17041.16015625,16843.990234375,16979.390625,16892.330078125,142100.0,16892.330078125
2016-03-25,17026.140625,16889.400390625,16949.529296875,17002.75,126500.0,17002.75
